student_id,course_id,similarity_score,Branch,Percentage_10th,Percentage_12th,Skills_x,Career_Goal,StudentId,skills_processed_x,career_goal_processed,Title,Category,Course Type,Skills_y,skills_processed_y,category_processed
85,customer_service_fundamentals,0.19809734315439584,ECE,85,85,,IoT Developer,85,,iot developer,Customer Service Fundamentals,Information Technology,Course,"Process Management,Communication,Problem Solving,IT Customer Support,",process managementcommunicationproblem solvingit customer support,information technology
3,introduction_to_accounting_data_analytics_and_visu,0.5421895040011813,CSIT,85,85,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,3,python r data analysis machine learning sql data visualization,data scientist,Introduction to Accounting Data Analytics and Visualization,Data Science,Course,"Data Analysis,Predictive Analytics,Data Visualization (DataViz),Data Architecture,Coding,",data analysispredictive analyticsdata visualization datavizdata architecturecoding,data science
63,ibm_cybersecurity_analyst_professional_certificate,0.3888819408503371,CS,85,85,,Cybersecurity Analyst,63,,cybersecurity analyst,IBM Cybersecurity Analyst Professional Certificate,Information Technology,Professional Certificate,"information security analyst,IT security analyst,security analyst,Junior cybersecurity analyst,",information security analystit security analystsecurity analystjunior cybersecurity analyst,information technology
82,introduction_to_concurrent_programming_with_gpus,0.19857162574380116,ECE,75,75,,IoT Developer,82,,iot developer,Introduction to Concurrent Programming with GPUs,Computer Science,Course,"Cuda,Python Programming,Thread (Computing),C++,",cudapython programmingthread computingc,computer science
27,grammar_and_punctuation,0.3237398437040061,CS,85,95,"Python, AI, Machine Learning, Neural Networks, Deep Learning, TensorFlow",AI Engineer,27,python ai machine learning neural networks deep learning tensorflow,ai engineer,Grammar and Punctuation,Language Learning,Course,"English Grammar,Punctuation,Grammar,Writing,",english grammarpunctuationgrammarwriting,language learning
54,data_science_fundamentals_for_data_analysts,0.6289206100743163,CS,85,95,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,54,python r data analysis machine learning sql data visualization,data scientist,Data Science Fundamentals for Data Analysts,Data Science,Course,"Data Science,Data Analysis,Machine Learning,",data sciencedata analysismachine learning,data science
71,a_tour_of_google_cloud_handson_labs,0.37917181154654445,IT,85,85,"Cloud Computing, AWS, Azure, Networking, DevOps, Virtualization",Cloud Engineer,71,cloud computing aws azure networking devops virtualization,cloud engineer,A Tour of Google Cloud Hands-on Labs,Information Technology,Project,"Cloud Platforms,Cloud Storage,Google Cloud Platform,",cloud platformscloud storagegoogle cloud platform,information technology
84,postgresql_for_everybody_specialization,0.279047507176043,ECE,85,75,,Signal Processing Engineer,84,,signal processing engineer,PostgreSQL for Everybody Specialization,Computer Science,Specialization,"Json, Database (DBMS), Natural Language Processing, SQL, ",json database dbms natural language processing sql,computer science
17,javascript_for_beginners_specialization,0.2669235041303953,CSIT,85,75,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,17,html css javascript react nodejs angular apis databases,web developer,JavaScript for Beginners Specialization,Computer Science,Specialization,"web interactivty, Jquery, Data Manipulation, JavaScript, animations, ",web interactivty jquery data manipulation javascript animations,computer science
68,scripting_with_python_and_sql_for_data_engineering,0.35186904361668825,MCA,85,85,"SQL, Database Management, Oracle, MySQL, Data Security, Backup and Recovery",Database Administrator,68,sql database management oracle mysql data security backup and recovery,database administrator,Scripting with Python and SQL for Data Engineering,Data Science,Course,"Database (DBMS),Python Programming,Web Scraping,MySQL,SQL,",database dbmspython programmingweb scrapingmysqlsql,data science
45,modeling_and_design_for_mechanical_engineers_with_,0.2621285107131053,ME,75,75,"CAD, Mechanical Design, Manufacturing Processes, Prototyping, SolidWorks, AutoCAD",Design Engineer,45,cad mechanical design manufacturing processes prototyping solidworks autocad,design engineer,Modeling and Design for Mechanical Engineers with Autodesk Fusion 360,Physical Science and Engineering,Course,"Autodesk,Computer-Aided Design (CAD),Fusion 360,Mechanical Engineering,Modeling,",autodeskcomputeraided design cadfusion mechanical engineeringmodeling,physical science and engineering
22,programming_with_javascript,0.1988664497759942,ECE,85,75,,Signal Processing Engineer,22,,signal processing engineer,Programming with JavaScript,Computer Science,Course,"Test-Driven Development,JavaScript,Front-End Web Development,Object-Oriented Programming (OOP),",testdriven developmentjavascriptfrontend web developmentobjectoriented programming oop,computer science
20,transitions_in_care_from_survivorship_to_hospice,0.19919368834979845,ECE,85,85,,VLSI Engineer,20,,vlsi engineer,Transitions in Care from Survivorship to Hospice,Health,Course,"Survivorship,Spiritual Distress,Hospice,",survivorshipspiritual distresshospice,health
22,mindfulness_in_integrative_healthcare,0.19887827936999194,ECE,85,75,,Signal Processing Engineer,22,,signal processing engineer,Mindfulness in Integrative Healthcare,Health,Course,"wellbeing,improved symptom management,whole-person care,Mindfulness,integrative medicine,",wellbeingimproved symptom managementwholeperson caremindfulnessintegrative medicine,health
61,cluster_analysis_in_data_mining,0.19690655353215994,ECE,85,85,,VLSI Engineer,61,,vlsi engineer,Cluster Analysis in Data Mining,Data Science,Course,"Cluster Analysis,Data Clustering Algorithms,K-Means Clustering,Hierarchical Clustering,",cluster analysisdata clustering algorithmskmeans clusteringhierarchical clustering,data science
54,data_science_specialization,0.645069122555573,CS,85,95,"Python, R, Data Analysis, Machine Learning, SQL, Data Visualization",Data Scientist,54,python r data analysis machine learning sql data visualization,data scientist,Data Science Specialization,Data Science,Specialization,"Github, Machine Learning, R Programming, Regression Analysis, Data Science, Rstudio, Data Analysis, Debugging, Data Manipulation, Regular Expression (REGEX), Data Cleansing, Cluster Analysis, ",github machine learning r programming regression analysis data science rstudio data analysis debugging data manipulation regular expression regex data cleansing cluster analysis,data science
35,increasing_real_estate_management_profits_harnessi,0.3136191026749927,CSME,85,75,"AI, Manufacturing Systems, Robotics, Data Analytics, Machine Learning",AI in Manufacturing,35,ai manufacturing systems robotics data analytics machine learning,ai in manufacturing,Increasing Real Estate Management Profits: Harnessing Data Analytics,Data Science,Course,"Data Analysis,Tableau Software,MySQL,SQL,",data analysistableau softwaremysqlsql,data science
60,_supervised_machine_learning_classification,0.19865405250415524,CSIT,85,85,,DevOps Engineer,60,,devops engineer, Supervised Machine Learning: Classification,Data Science,Course,"Decision Tree,Ensemble Learning,Classification Algorithms,Supervised Learning,Machine Learning (ML) Algorithms,",decision treeensemble learningclassification algorithmssupervised learningmachine learning ml algorithms,data science
16,javascript_for_beginners_specialization,0.2771744328204239,CSIT,85,95,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,16,html css javascript react nodejs angular apis databases,web developer,JavaScript for Beginners Specialization,Computer Science,Specialization,"web interactivty, Jquery, Data Manipulation, JavaScript, animations, ",web interactivty jquery data manipulation javascript animations,computer science
56,applied_data_science_for_data_analysts,0.3326389575977862,CS,75,75,"Python, Java, C++, Data Structures, Algorithms, Git",Software Engineer,56,python java c data structures algorithms git,software engineer,Applied Data Science for Data Analysts,Data Science,Course,"Data Science,Machine Learning,Databricks,",data sciencemachine learningdatabricks,data science
65,1react_basics,0.21226375971100345,CSIT,85,85,"HTML, CSS, JavaScript, React, Node.js, Angular, APIs, Databases",Web Developer,65,html css javascript react nodejs angular apis databases,web developer,React Basics,Computer Science,Course,"Web Application,Front-End Web Development,React (Web Framework),Application development,",web applicationfrontend web developmentreact web frameworkapplication development,computer science
9,optical_engineering_specialization,0.21667236196693082,CSAI,85,85,"Robotics, AI, C++, Embedded Systems, MATLAB, ROS",Robotics Engineer,9,robotics ai c embedded systems matlab ros,robotics engineer,Optical Engineering Specialization,Physical Science and Engineering,Specialization,"optical system specification, optimization of optical systems, optical design, ",optical system specification optimization of optical systems optical design,physical science and engineering
20,adhd_everyday_strategies_for_elementary_students,0.1981837572261375,ECE,85,85,,VLSI Engineer,20,,vlsi engineer,ADHD: Everyday Strategies for Elementary Students,Social Sciences,Course,"Teaching,Communication,Planning,Attention Deficit Hyperactivity Disorder (ADHD),",teachingcommunicationplanningattention deficit hyperactivity disorder adhd,social sciences
67,web_design_for_everybody_basics_of_web_development,0.32363540825405435,MCA,75,65,"Java, C#, Python, Data Structures, Algorithms, Web Development, Database Management",Software Developer,67,java c python data structures algorithms web development database management,software developer,Web Design for Everybody: Basics of Web Development & Coding Specialization,Computer Science,Specialization,"Web Development, Cascading Style Sheets (CSS), Html5, JavaScript, Responsive Web Design, Web Design, Web Accessibility, HTML, Style Sheets, Document Object Model (DOM), Bootstrap (Front-End Framework), ",web development cascading style sheets css html javascript responsive web design web design web accessibility html style sheets document object model dom bootstrap frontend framework,computer science
